Data,S&P Comp. P,Dividend D,Earnings E,Consumer Price Index CPI,Date Fraction,Long Interest Rate GS10,Real Price,Real Dividend,Real Total Return Price ,RealEarnings,Real TR Scaled Earnings ,Cyclically Adjusted P/E10 or CAPE,,Cyclically Adjusted TR P/E10 or TR CAPE,Excess CAPE Yield,Monthly Total Bond Returns,Real Total Bond Returns,10 Year Annualized Stock Real Return,10 Year Annualized Bonds Real Return,Real 10 Year Excess Annualized  Returns
1970.03,88.65,3.17,5.63,38.2,1970.21,7.07,730.99,26.14,"108,284.03",46.42,"6,876.92",16.53,,19.06,1.63%,0.98,10.63,-1.69%,-3.43%,1.75%
1970.04,85.95,3.17,5.59,38.5,1970.29,7.39,703.2,25.96,"104,488.47",45.76,"6,799.75",15.87,,18.31,1.61%,0.97,10.38,-1.56%,-2.50%,0.94%
1970.05,76.06,3.18,5.56,38.6,1970.37,7.91,620.67,25.92,"92,546.74",45.34,"6,761.13",13.98,,16.15,1.97%,1.01,10.04,0.03%,-1.43%,1.47%
1970.06,75.59,3.18,5.52,38.8,1970.46,7.84,613.66,25.82,"91,821.55",44.81,"6,705.32",13.8,,15.96,2.15%,1.03,10.11,0.67%,-1.28%,1.94%
1970.07,75.72,3.18,5.47,39,1970.54,7.46,611.56,25.71,"91,828.36",44.15,"6,629.63",13.73,,15.89,2.62%,1,10.39,1.16%,-1.76%,2.91%
1970.08,77.92,3.19,5.41,39,1970.62,7.53,629.33,25.74,"94,818.43",43.72,"6,587.31",14.1,,16.34,2.36%,1.02,10.4,1.11%,-2.26%,3.37%
1970.09,82.58,3.19,5.36,39.2,1970.71,7.39,663.56,25.63,"100,298.17",43.07,"6,510.03",14.84,,17.22,2.20%,1.01,10.51,0.74%,-2.60%,3.34%
1970.1,84.37,3.17,5.28,39.4,1970.79,7.33,674.51,25.37,"102,271.62",42.24,"6,404.35",15.06,,17.49,2.14%,1.04,10.57,0.78%,-2.78%,3.56%
1970.11,84.28,3.16,5.21,39.6,1970.87,6.84,670.38,25.11,"101,963.81",41.42,"6,299.14",14.95,,17.37,2.73%,1.04,10.95,1.18%,-3.63%,4.81%
1970.12,90.05,3.14,5.13,39.8,1970.96,6.39,712.68,24.85,"108,712.01",40.6,"6,193.14",15.87,,18.45,2.85%,1.02,11.32,0.32%,-4.02%,4.33%
1971.01,93.49,3.13,5.16,39.8,1971.04,6.24,739.91,24.77,"113,179.80",40.84,"6,246.74",16.46,,19.15,2.77%,1.01,11.5,-0.17%,-4.01%,3.84%
1971.02,97.11,3.12,5.19,39.9,1971.12,6.11,766.63,24.63,"117,581.53",40.97,"6,284.09",17.03,,19.82,2.72%,1.04,11.64,-0.96%,-4.45%,3.49%
1971.03,99.6,3.11,5.22,40,1971.21,5.7,784.32,24.49,"120,607.97",41.11,"6,321.02",17.4,,20.26,3.03%,0.99,12.03,-0.88%,-4.69%,3.82%
1971.04,103,3.11,5.25,40.1,1971.29,5.83,809.07,24.4,"124,726.79",41.27,"6,361.47",17.92,,20.88,2.76%,0.96,11.94,-1.15%,-4.87%,3.72%
1971.05,101.6,3.1,5.29,40.3,1971.37,6.39,794.11,24.26,"122,732.50",41.32,"6,386.28",17.56,,20.46,2.37%,1,11.46,-1.23%,-4.65%,3.42%
1971.06,99.72,3.1,5.32,40.6,1971.46,6.52,773.66,24.05,"119,881.12",41.27,"6,395.58",17.08,,19.91,2.47%,0.99,11.32,-1.00%,-4.19%,3.20%
1971.07,99,3.1,5.36,40.7,1971.54,6.73,766.19,23.97,"119,032.59",41.46,"6,440.59",16.89,,19.69,2.29%,1.02,11.19,-1.24%,-4.49%,3.25%
1971.08,97.24,3.09,5.39,40.8,1971.62,6.58,750.72,23.88,"116,939.08",41.64,"6,485.92",16.52,,19.27,2.63%,1.04,11.34,-1.06%,-4.91%,3.85%
1971.09,99.4,3.09,5.43,40.8,1971.71,6.14,767.4,23.86,"119,846.32",41.92,"6,546.94",16.86,,19.67,2.91%,1.02,11.77,-2.25%,-5.42%,3.17%
1971.1,97.29,3.08,5.52,40.9,1971.79,5.93,749.27,23.75,"117,324.53",42.51,"6,656.71",16.43,,19.18,3.30%,1.01,11.99,-1.89%,-5.41%,3.52%
1971.11,92.78,3.08,5.61,40.9,1971.87,5.81,714.54,23.69,"112,195.00",43.2,"6,783.94",15.64,,18.27,3.73%,1,12.16,-1.19%,-4.59%,3.40%
1971.12,99.17,3.07,5.7,41.1,1971.96,5.93,760.03,23.53,"119,646.46",43.68,"6,876.93",16.6,,19.41,3.29%,1,12.05,-1.74%,-4.60%,2.86%
1972.01,103.3,3.07,5.74,41.1,1972.04,5.95,791.69,23.53,"124,937.87",43.97,"6,938.31",17.26,,20.18,3.04%,1,12.09,-2.67%,-4.99%,2.32%
1972.02,105.2,3.07,5.77,41.3,1972.12,6.08,802.34,23.41,"126,927.62",44.03,"6,965.73",17.46,,20.42,2.86%,1.01,11.98,-3.04%,-4.74%,1.69%
1972.03,107.7,3.07,5.81,41.4,1972.21,6.07,819.43,23.36,"129,938.02",44.2,"7,009.66",17.81,,20.82,2.79%,1,12.02,-3.53%,-4.36%,0.83%
1972.04,108.8,3.07,5.86,41.5,1972.29,6.19,825.8,23.3,"131,256.76",44.5,"7,073.55",17.92,,20.95,2.62%,1.01,11.94,-3.15%,-4.24%,1.08%
1972.05,107.7,3.07,5.92,41.6,1972.37,6.13,815.49,23.25,"129,925.28",44.8,"7,137.65",17.66,,20.65,2.79%,1.01,12.03,-3.09%,-4.16%,1.07%
1972.06,108,3.07,5.97,41.7,1972.46,6.11,815.8,23.19,"130,282.64",45.1,"7,201.73",17.64,,20.63,2.84%,1.01,12.08,-3.76%,-4.55%,0.80%
1972.07,107.2,3.07,6.03,41.9,1972.54,6.11,805.89,23.1,"129,007.79",45.31,"7,252.68",17.4,,20.35,2.93%,1,12.08,-3.69%,-4.32%,0.63%
1972.08,111,3.08,6.08,42,1972.62,6.21,832.47,23.07,"133,570.59",45.62,"7,320.31",17.94,,20.98,2.68%,0.98,12.02,-3.97%,-3.72%,-0.24%
1972.09,109.4,3.08,6.14,42.1,1972.71,6.55,818.52,23.04,"131,640.68",45.94,"7,388.24",17.61,,20.6,2.44%,1.01,11.76,-2.74%,-3.04%,0.30%
1972.1,109.6,3.1,6.23,42.3,1972.79,6.48,816.14,23.11,"131,567.50",46.42,"7,482.70",17.53,,20.5,2.58%,1.02,11.83,-1.94%,-2.23%,0.29%
1972.11,115.1,3.13,6.33,42.4,1972.87,6.28,855.07,23.23,"138,156.05",47,"7,593.99",18.34,,21.44,2.56%,1,12.04,-1.96%,-2.08%,0.12%
1972.12,117.5,3.15,6.42,42.5,1972.96,6.36,870.85,23.35,"141,019.29",47.58,"7,705.05",18.65,,21.8,2.41%,1,12,-1.99%,-1.92%,-0.07%
1973.01,118.4,3.16,6.55,42.6,1973.04,6.46,875.46,23.34,"142,080.84",48.41,"7,856.05",18.71,,21.87,2.32%,0.99,11.95,-1.71%,-1.76%,0.05%
1973.02,114.2,3.16,6.67,42.9,1973.12,6.64,838.5,23.23,"136,396.61",49,"7,970.40",17.89,,20.91,2.45%,1,11.78,-1.11%,-1.70%,0.59%
1973.03,112.4,3.17,6.8,43.3,1973.21,6.71,817.66,23.06,"133,319.19",49.47,"8,065.57",17.41,,20.35,2.60%,1.01,11.67,-0.51%,-1.40%,0.89%
1973.04,110.3,3.19,6.94,43.6,1973.29,6.67,796.86,23.02,"130,240.97",50.16,"8,198.60",16.94,,19.79,2.87%,0.99,11.69,0.07%,-1.33%,1.40%
1973.05,107.2,3.2,7.09,43.9,1973.37,6.85,769.17,22.98,"126,028.56",50.85,"8,331.37",16.31,,19.06,2.99%,1,11.53,0.77%,-1.15%,1.92%
1973.06,104.8,3.22,7.23,44.2,1973.46,6.9,746.85,22.95,"122,684.10",51.52,"8,463.80",15.81,,18.47,3.17%,0.99,11.47,1.19%,-1.34%,2.52%
1973.07,105.8,3.24,7.38,44.3,1973.54,7.13,752.27,23.01,"123,890.21",52.5,"8,645.77",15.89,,18.57,2.90%,0.99,11.32,1.12%,-1.47%,2.59%
1973.08,103.8,3.25,7.54,45.1,1973.62,7.4,724.96,22.72,"119,704.01",52.64,"8,691.42",15.28,,17.85,3.07%,1.03,10.98,1.19%,-1.37%,2.56%
1973.09,105.6,3.27,7.69,45.2,1973.71,7.09,735.9,22.79,"121,823.93",53.59,"8,871.46",15.48,,18.08,3.32%,1.03,11.26,1.29%,-1.46%,2.76%
1973.1,109.8,3.31,7.85,45.6,1973.79,6.79,758.46,22.84,"125,873.17",54.2,"8,995.31",15.91,,18.59,3.50%,1.01,11.47,1.00%,-1.52%,2.51%
1973.11,102,3.34,8,45.9,1973.87,6.73,699.97,22.94,"116,484.41",54.92,"9,139.84",14.65,,17.12,4.17%,1,11.51,1.65%,-1.56%,3.21%
1973.12,94.78,3.38,8.16,46.2,1973.96,6.74,646.2,23.04,"107,855.87",55.63,"9,285.75",13.49,,15.77,4.78%,0.99,11.49,2.41%,-1.54%,3.95%
1974.01,96.11,3.4,8.23,46.6,1974.04,6.99,649.65,22.98,"108,750.21",55.61,"9,308.63",13.53,,15.82,4.59%,1.01,11.25,2.42%,-1.20%,3.62%
1974.02,93.45,3.42,8.29,47.2,1974.12,6.96,623.64,22.82,"104,714.60",55.35,"9,293.02",12.96,,15.15,5.09%,0.99,11.2,2.22%,-1.20%,3.43%
1974.03,97.44,3.44,8.36,47.8,1974.21,7.21,642.1,22.67,"108,132.22",55.09,"9,277.35",13.31,,15.57,4.76%,0.99,10.93,1.92%,-1.15%,3.08%
1974.04,92.46,3.46,8.49,48,1974.29,7.51,606.75,22.71,"102,496.87",55.69,"9,407.93",12.55,,14.69,4.96%,1,10.72,2.47%,-1.08%,3.55%
1974.05,89.67,3.48,8.61,48.6,1974.37,7.58,581.17,22.55,"98,494.31",55.83,"9,460.96",12,,14.05,5.39%,1.01,10.6,2.82%,-1.33%,4.15%
1974.06,89.79,3.5,8.74,49,1974.46,7.54,577.2,22.5,"98,138.76",56.18,"9,552.65",11.89,,13.93,5.56%,0.99,10.61,2.64%,-1.33%,3.97%
1974.07,79.31,3.53,8.86,49.4,1974.54,7.81,505.7,22.51,"86,301.34",56.52,"9,644.65",10.39,,12.19,6.55%,0.99,10.4,3.83%,-0.95%,4.78%
1974.08,76.03,3.56,8.99,50,1974.62,8.04,478.97,22.43,"82,058.36",56.61,"9,699.22",9.82,,11.53,7.04%,1.01,10.18,5.24%,-0.32%,5.56%
1974.09,68.12,3.59,9.11,50.6,1974.71,8.04,424.05,22.35,"72,968.45",56.71,"9,758.41",8.68,,10.21,8.47%,1.02,10.12,6.58%,-0.10%,6.68%
1974.1,69.44,3.59,9.04,51.1,1974.79,7.9,428.04,22.15,"73,972.21",55.7,"9,626.47",8.74,,10.3,8.63%,1.02,10.19,6.36%,0.11%,6.25%
1974.11,71.74,3.6,8.96,51.5,1974.87,7.68,438.78,22,"76,145.56",54.82,"9,513.77",8.95,,10.55,8.63%,1.02,10.33,6.19%,0.42%,5.77%
1974.12,67.07,3.6,8.89,51.9,1974.96,7.43,407.06,21.85,"70,956.08",53.95,"9,405.09",8.29,,9.79,9.85%,1,10.49,6.87%,0.39%,6.47%
1975.01,72.56,3.62,8.74,52.1,1975.04,7.5,438.69,21.91,"76,787.71",52.86,"9,252.76",8.92,,10.55,8.97%,1.01,10.47,6.49%,0.57%,5.93%
1975.02,80.1,3.65,8.6,52.5,1975.12,7.39,480.58,21.88,"84,440.32",51.58,"9,062.49",9.76,,11.56,8.20%,0.98,10.53,6.03%,0.47%,5.56%
1975.03,83.78,3.67,8.45,52.7,1975.21,7.73,500.75,21.94,"88,305.73",50.51,"8,906.46",10.16,,12.04,7.46%,0.97,10.31,5.47%,0.54%,4.93%
1975.04,84.72,3.68,8.29,52.9,1975.29,8.23,504.46,21.93,"89,281.21",49.34,"8,732.81",10.23,,12.13,6.90%,1.02,9.99,5.41%,1.16%,4.25%
1975.05,90.1,3.7,8.12,53.2,1975.37,8.06,533.47,21.89,"94,738.23",48.1,"8,541.51",10.82,,12.84,6.60%,1.02,10.12,5.03%,1.44%,3.59%
1975.06,92.4,3.71,7.96,53.6,1975.46,7.86,543,21.8,"96,754.24",46.78,"8,335.11",11.01,,13.07,6.65%,0.99,10.25,5.04%,1.80%,3.24%
1975.07,92.49,3.71,7.89,54.2,1975.54,8.06,537.51,21.56,"96,096.51",45.87,"8,201.12",10.9,,12.95,6.66%,0.98,10.06,5.33%,1.96%,3.37%
1975.08,85.71,3.71,7.83,54.3,1975.62,8.4,497.19,21.52,"89,208.76",45.4,"8,146.16",10.09,,12,7.07%,1,9.88,5.90%,2.20%,3.70%
1975.09,84.67,3.71,7.76,54.6,1975.71,8.43,488.46,21.4,"87,962.12",44.77,"8,061.72",9.92,,11.81,7.27%,1.03,9.88,5.81%,2.24%,3.58%
1975.1,88.57,3.7,7.83,54.9,1975.79,8.14,508.17,21.23,"91,829.52",44.91,"8,114.70",10.33,,12.3,7.19%,1.01,10.09,5.48%,2.15%,3.32%
1975.11,90.07,3.69,7.89,55.3,1975.87,8.05,513.04,21.02,"93,025.76",44.96,"8,152.36",10.44,,12.44,7.25%,1.01,10.14,5.97%,2.45%,3.52%
1975.12,88.7,3.68,7.96,55.5,1975.96,8,503.41,20.89,"91,596.26",45.18,"8,219.91",10.25,,12.23,7.48%,1.02,10.21,6.65%,2.77%,3.88%
1976.01,96.86,3.68,8.19,55.6,1976.04,7.74,548.74,20.87,"100,159.20",46.42,"8,472.41",11.19,,13.34,6.95%,1,10.44,5.76%,2.64%,3.12%
1976.02,100.6,3.69,8.43,55.8,1976.12,7.79,567.88,20.81,"103,970.28",47.57,"8,708.98",11.59,,13.83,6.56%,1.01,10.43,5.98%,3.08%,2.90%
1976.03,101.1,3.69,8.66,55.9,1976.21,7.73,569.68,20.79,"104,617.35",48.8,"8,961.29",11.63,,13.88,6.57%,1.02,10.53,6.60%,3.74%,2.86%
1976.04,101.9,3.71,8.86,56.1,1976.29,7.56,572.14,20.85,"105,388.33",49.73,"9,159.86",11.69,,13.95,6.67%,0.98,10.68,6.83%,4.02%,2.81%
1976.05,101.2,3.74,9.05,56.5,1976.37,7.9,564.19,20.83,"104,243.15",50.47,"9,325.57",11.53,,13.76,6.52%,1.01,10.42,6.97%,4.01%,2.96%
1976.06,101.8,3.76,9.25,56.8,1976.46,7.86,564.54,20.85,"104,628.40",51.3,"9,507.00",11.54,,13.78,6.58%,1.01,10.47,7.20%,3.91%,3.29%
1976.07,104.2,3.79,9.35,57.1,1976.54,7.83,574.81,20.91,"106,855.31",51.58,"9,588.26",11.76,,14.03,6.47%,1.01,10.5,6.78%,4.30%,2.47%
1976.08,103.3,3.82,9.45,57.4,1976.62,7.77,566.87,20.96,"105,703.47",51.86,"9,669.87",11.6,,13.84,6.64%,1.02,10.56,7.12%,4.39%,2.73%
1976.09,105.5,3.85,9.55,57.6,1976.71,7.59,576.93,21.05,"107,906.97",52.22,"9,767.88",11.81,,14.09,6.71%,1.02,10.72,6.58%,4.04%,2.54%
1976.1,101.9,3.92,9.67,57.9,1976.79,7.41,554.36,21.31,"104,016.92",52.61,"9,870.89",11.35,,13.54,7.22%,1.01,10.87,6.95%,3.97%,2.99%
1976.11,101.2,3.98,9.79,58,1976.87,7.29,549.6,21.63,"103,462.52",53.17,"10,008.87",11.25,,13.43,7.43%,1.04,11.01,7.37%,4.02%,3.36%
